Score,Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,ID
60,Bachelors,2017,Bangalore,3,0,1,No,3,0,636
45,Bachelors,2014,Bangalore,3,0,1,No,3,1,4393
100,Bachelors,2014,Pune,3,0,0,No,3,0,572
15,Bachelors,2018,Bangalore,3,0,1,No,0,1,2808
90,Bachelors,2014,Bangalore,3,0,1,No,3,0,4448
110,Masters,2017,New Delhi,2,0,0,No,5,0,1631
90,Bachelors,2012,Bangalore,3,0,0,No,2,0,4550
45,Bachelors,2015,Bangalore,3,0,0,No,0,1,4163
90,Bachelors,2015,Bangalore,3,0,1,No,4,0,192
110,Bachelors,2018,Bangalore,3,0,1,Yes,5,1,3027
70,Bachelors,2014,Bangalore,3,0,1,Yes,3,0,3138
60,Bachelors,2017,Bangalore,3,0,1,No,3,0,207
80,Bachelors,2016,New Delhi,3,0,0,Yes,4,0,3588
90,Bachelors,2013,Bangalore,3,0,1,No,0,0,3275
90,Bachelors,2012,Bangalore,3,1,1,No,3,0,3497
110,Bachelors,2014,Bangalore,3,0,0,No,5,1,4158
45,Bachelors,2014,Bangalore,3,0,0,No,3,1,4439
70,Bachelors,2013,Bangalore,3,0,1,Yes,0,0,4378
45,Bachelors,2013,Bangalore,2,0,0,No,1,1,3291
45,Bachelors,2016,Bangalore,3,0,1,No,1,1,3070
60,Bachelors,2017,Bangalore,3,1,1,No,1,0,3272
100,Bachelors,2015,New Delhi,3,0,0,No,3,0,3502
60,Bachelors,2017,Bangalore,3,0,1,No,2,0,1580
100,Bachelors,2012,Pune,3,0,1,No,3,0,683
90,Bachelors,2015,Bangalore,3,0,0,No,2,0,2306
70,Bachelors,2017,New Delhi,3,0,0,No,1,0,2001
90,Bachelors,2014,Bangalore,3,0,1,No,4,0,3145
100,Bachelors,2016,Pune,3,0,1,No,1,0,420
45,Bachelors,2015,Bangalore,3,0,1,No,2,1,1363
90,Bachelors,2012,Bangalore,3,0,1,No,4,0,913
110,Bachelors,2014,Bangalore,3,0,1,No,5,1,98
55,Bachelors,2014,Pune,3,0,0,No,2,1,1111
100,Bachelors,2014,Pune,3,0,1,No,1,0,4370
100,Bachelors,2014,Pune,3,0,1,No,0,0,1828
90,Bachelors,2013,Bangalore,3,1,1,No,1,0,3324
110,Bachelors,2013,Bangalore,3,0,1,No,6,0,3982
110,Masters,2012,New Delhi,3,0,1,Yes,5,1,1103
90,Bachelors,2012,Bangalore,3,0,1,No,3,0,1082
100,Bachelors,2015,Pune,3,0,1,No,3,0,4530
110,Bachelors,2017,New Delhi,3,0,0,No,5,0,1125
90,Bachelors,2013,Bangalore,3,0,0,No,2,0,3443
110,Bachelors,2015,Pune,3,0,1,No,5,0,2736
110,Bachelors,2016,Bangalore,3,0,0,No,5,0,521
100,Bachelors,2012,Pune,3,0,1,No,2,0,322
55,Bachelors,2015,Pune,2,0,0,No,4,1,2054
110,Masters,2017,Pune,2,0,1,No,5,0,1565
5,Bachelors,2018,New Delhi,3,0,0,Yes,3,1,2981
90,Bachelors,2014,Bangalore,3,0,1,No,1,0,2511
70,Bachelors,2017,Pune,3,0,1,No,2,0,902
45,Masters,2014,Bangalore,3,0,1,No,1,1,2301
70,Bachelors,2017,Pune,3,0,1,No,4,0,1563
45,Bachelors,2012,Bangalore,3,0,1,No,1,1,2120
90,Bachelors,2014,Bangalore,3,0,0,No,1,0,4252
90,Bachelors,2013,Bangalore,3,0,1,No,2,0,545
90,Bachelors,2015,Bangalore,3,0,1,No,2,0,2245
110,Bachelors,2018,Pune,2,0,0,No,5,1,1564
110,Bachelors,2012,Pune,3,0,0,No,5,0,416
90,Bachelors,2014,Bangalore,3,0,0,No,2,0,912
90,Bachelors,2015,Bangalore,3,0,1,No,4,0,2729
90,Bachelors,2013,Bangalore,3,0,0,No,1,0,1634
5,Masters,2017,New Delhi,2,0,0,Yes,2,1,1131
90,Bachelors,2015,Bangalore,3,0,1,No,0,0,2495
70,Bachelors,2017,Pune,2,0,1,No,1,0,2358
25,Masters,2017,New Delhi,2,0,1,No,2,1,3458
70,Bachelors,2014,Bangalore,3,0,1,Yes,3,0,3876
100,Bachelors,2013,Pune,3,0,1,No,4,0,3434
70,Bachelors,2013,Bangalore,3,0,1,Yes,4,0,467
110,PHD,2012,Pune,3,0,1,No,5,0,1369
110,Bachelors,2014,Bangalore,3,0,1,No,5,0,3283
55,Masters,2014,New Delhi,3,0,1,No,1,1,2431
110,Bachelors,2014,Bangalore,3,0,1,No,5,0,3450
110,Bachelors,2015,Bangalore,1,0,1,No,5,0,1605
100,Bachelors,2012,Pune,3,0,1,No,1,0,2442
60,Bachelors,2017,Bangalore,3,0,1,No,4,0,576
55,Bachelors,2012,Pune,3,0,0,No,3,1,4631
70,Bachelors,2017,New Delhi,2,0,1,No,1,0,293
90,Bachelors,2014,Bangalore,3,0,0,No,2,0,3509
45,Bachelors,2013,Bangalore,3,0,1,No,2,1,3168
45,Bachelors,2014,Bangalore,3,0,1,No,3,1,586
90,Bachelors,2012,Bangalore,3,0,1,No,1,0,2229
55,Bachelors,2015,Pune,1,0,0,No,0,1,2641
60,Bachelors,2017,Bangalore,3,0,1,No,0,0,2910
25,Bachelors,2017,Pune,3,0,0,No,4,1,2009
55,Bachelors,2015,Pune,2,0,0,No,2,1,2315
60,Bachelors,2017,Bangalore,3,0,0,No,3,0,4417
90,Bachelors,2015,Bangalore,3,0,1,No,1,0,3437
110,Bachelors,2017,Pune,3,0,1,No,5,0,2633
25,Bachelors,2018,Pune,2,0,0,No,4,1,4368
90,Bachelors,2014,Bangalore,3,0,0,No,1,0,2271
70,Masters,2017,Pune,2,0,1,No,2,0,3371
45,Bachelors,2013,Bangalore,3,0,0,No,2,1,4501
15,Masters,2017,Bangalore,2,0,1,No,4,1,2958
25,Masters,2017,New Delhi,2,0,1,No,4,1,852
90,Bachelors,2015,Bangalore,3,0,1,No,3,0,626
110,Bachelors,2013,Bangalore,3,0,1,No,5,1,2107
90,Bachelors,2012,Bangalore,3,0,1,No,2,0,3022
55,Bachelors,2015,Pune,3,0,0,No,0,1,2993
110,Bachelors,2017,Bangalore,3,0,1,No,5,0,917
100,Bachelors,2013,Pune,3,0,0,No,2,0,3684
90,Bachelors,2015,Bangalore,3,0,1,No,2,0,4503
100,Masters,2016,Pune,3,0,1,No,2,0,728
100,Bachelors,2014,Pune,3,0,1,No,2,0,4092
15,Bachelors,2018,Bangalore,3,0,1,No,4,1,2992
70,Bachelors,2017,New Delhi,3,0,1,No,2,0,105
55,Bachelors,2013,Pune,1,0,0,No,4,1,1532
110,PHD,2015,Pune,2,0,0,No,4,0,2722
45,Masters,2015,Bangalore,3,0,1,No,0,1,2559
110,Bachelors,2018,Bangalore,3,0,1,Yes,5,1,2677
100,Bachelors,2016,Pune,1,0,1,No,2,0,4333
90,Bachelors,2015,Bangalore,3,0,1,No,2,0,3834
110,PHD,2013,New Delhi,3,0,1,No,5,0,433
25,Masters,2017,New Delhi,2,0,1,No,1,1,2241
100,Bachelors,2015,Pune,3,0,1,No,3,0,579
70,Bachelors,2017,Pune,3,0,1,No,3,0,313
70,Bachelors,2013,Bangalore,3,0,1,Yes,1,0,3667
15,Masters,2017,Bangalore,2,0,1,No,2,1,1257
100,Masters,2014,Pune,3,0,0,No,2,0,3488
45,Bachelors,2014,Bangalore,3,0,1,No,2,1,2361
100,Masters,2013,New Delhi,3,0,1,No,4,0,3589
90,Bachelors,2012,Bangalore,3,0,1,No,3,0,469
100,Bachelors,2013,New Delhi,3,0,1,No,4,0,2427
70,Masters,2017,New Delhi,3,0,0,No,2,0,3521
70,Masters,2017,Pune,1,0,1,No,0,0,3625
110,PHD,2013,New Delhi,3,0,1,No,5,0,2982
100,Masters,2016,New Delhi,3,0,1,No,1,0,3158
70,Masters,2017,Pune,2,0,1,No,2,0,2108
100,Bachelors,2014,Pune,3,0,1,No,2,0,2167
45,Bachelors,2012,Bangalore,3,0,0,No,1,1,3211
25,Bachelors,2018,New Delhi,3,0,0,No,2,1,1539
25,Masters,2017,Pune,3,0,1,No,3,1,3325
100,Bachelors,2014,New Delhi,3,0,0,No,1,0,171
90,Bachelors,2014,Bangalore,3,0,1,No,2,0,4466
100,Bachelors,2015,New Delhi,3,0,0,No,4,0,2264
110,Bachelors,2012,Bangalore,3,0,1,No,5,0,4469
60,Bachelors,2017,Bangalore,3,0,1,No,1,0,2348
25,Bachelors,2018,Pune,3,0,0,No,4,1,319
60,Bachelors,2017,Bangalore,3,0,1,No,3,0,371
55,Bachelors,2014,Pune,1,0,0,No,4,1,4188
110,Masters,2014,New Delhi,3,0,0,No,5,0,3722
110,Bachelors,2014,Pune,3,0,1,Yes,5,0,1506
60,Bachelors,2017,Bangalore,3,0,1,No,2,0,1057
55,Bachelors,2014,Pune,3,0,0,No,4,1,2532
90,Bachelors,2012,Bangalore,3,0,1,No,1,0,2059
70,Masters,2017,New Delhi,2,0,0,No,2,0,3778
55,Bachelors,2015,Pune,3,0,0,No,4,1,1176
55,Bachelors,2016,Pune,3,0,1,No,1,1,3366
90,Bachelors,2016,Bangalore,3,0,1,No,4,0,4197
60,Bachelors,2017,Bangalore,3,1,1,No,0,0,4179
110,Bachelors,2012,Bangalore,3,0,1,No,5,0,1241
70,Bachelors,2017,Pune,3,0,1,No,2,0,1219
60,Bachelors,2017,Bangalore,3,0,0,No,2,0,4565
70,Bachelors,2017,New Delhi,3,0,0,No,4,0,945
110,Bachelors,2012,New Delhi,3,0,0,No,5,0,1004
80,Bachelors,2015,New Delhi,3,0,0,Yes,1,0,2445
100,Masters,2014,Pune,3,0,0,No,2,0,58
70,Bachelors,2012,Bangalore,3,0,0,Yes,2,0,2276
110,Masters,2013,New Delhi,3,0,1,No,5,1,1008
55,Bachelors,2016,Pune,2,0,0,No,0,1,3152
100,Bachelors,2013,Pune,3,0,1,No,3,0,652
25,Masters,2018,New Delhi,3,1,0,No,2,1,3310
55,Masters,2015,Pune,2,0,0,No,3,1,368
100,Bachelors,2014,Pune,3,0,1,No,3,0,4322
25,Bachelors,2018,New Delhi,3,0,0,No,4,1,1339
70,Bachelors,2017,New Delhi,2,0,1,No,3,0,648
45,Bachelors,2015,Bangalore,2,0,0,No,3,1,110
70,Masters,2017,Pune,2,0,1,No,3,0,1697
110,Bachelors,2018,New Delhi,3,0,0,No,5,1,1429
25,Bachelors,2013,Bangalore,3,0,0,Yes,3,1,3109
70,Bachelors,2016,Bangalore,3,0,1,Yes,3,0,2616
25,Masters,2017,New Delhi,3,0,1,No,2,1,2012
100,Masters,2016,New Delhi,3,0,1,No,4,0,2147
100,Bachelors,2014,Pune,3,0,1,No,3,0,691
110,Masters,2017,New Delhi,1,0,1,No,5,0,1959
90,Bachelors,2015,Bangalore,3,0,0,No,4,0,4574
100,Bachelors,2016,New Delhi,3,0,0,No,3,0,1431
110,Bachelors,2012,Pune,1,0,1,No,5,0,2456
100,Bachelors,2012,Pune,3,0,1,No,1,0,2543
100,Bachelors,2015,Pune,3,0,1,No,4,0,1876
60,Bachelors,2017,Bangalore,3,0,1,No,1,0,108
55,Bachelors,2013,New Delhi,2,0,0,No,2,1,1904
25,Bachelors,2012,Bangalore,3,0,1,Yes,3,1,829
25,Masters,2017,New Delhi,3,0,0,No,2,1,4619
70,Masters,2017,New Delhi,2,1,1,No,4,0,3654
110,Bachelors,2012,New Delhi,1,0,0,No,5,1,2717
45,Bachelors,2013,Bangalore,3,0,1,No,0,1,4382
110,PHD,2012,New Delhi,3,0,0,No,5,0,2997
15,Bachelors,2018,Bangalore,3,0,1,No,1,1,3789
90,Bachelors,2014,Bangalore,3,0,1,No,3,0,4579
55,Bachelors,2016,Pune,2,0,0,No,4,1,4463
110,Bachelors,2013,Pune,2,0,0,No,5,1,1924
60,Bachelors,2017,Bangalore,3,0,1,No,4,0,2708
70,Bachelors,2017,Pune,3,0,1,No,1,0,1831
90,Bachelors,2014,Bangalore,3,0,0,No,3,0,1140
25,Masters,2017,New Delhi,2,0,0,No,2,1,2639
55,Bachelors,2015,Pune,1,0,0,No,3,1,1295
60,Bachelors,2017,Bangalore,3,0,1,No,1,0,2985
55,Bachelors,2015,Pune,2,0,0,No,2,1,4320
100,Masters,2015,New Delhi,3,0,1,No,3,0,1302
90,Bachelors,2015,Bangalore,3,0,0,No,2,0,4546
90,Bachelors,2015,Bangalore,3,0,1,No,3,0,1690
110,Bachelors,2017,New Delhi,3,0,1,No,5,0,2827
110,PHD,2018,New Delhi,3,0,1,No,2,1,2761
50,Masters,2017,New Delhi,2,0,1,Yes,2,0,3433
55,Bachelors,2015,Pune,2,0,0,No,4,1,1735
55,Bachelors,2012,Pune,2,0,1,No,2,1,2124
100,Bachelors,2013,Pune,3,0,1,No,2,0,2429
100,Masters,2015,Pune,2,0,0,No,2,0,796
110,Bachelors,2017,Bangalore,3,0,0,No,5,0,2823
100,Bachelors,2013,New Delhi,3,0,0,No,3,0,1365
40,Bachelors,2017,Bangalore,3,0,1,Yes,3,0,465
100,Bachelors,2016,New Delhi,3,0,0,No,4,0,1623
110,Bachelors,2017,Bangalore,3,0,1,No,5,0,3197
15,Bachelors,2018,Bangalore,3,0,0,No,1,1,71
110,Bachelors,2017,Bangalore,3,0,1,No,5,1,1909
25,Masters,2018,New Delhi,3,0,0,No,3,1,1029
110,Bachelors,2014,Bangalore,1,0,1,No,5,0,3147
55,Bachelors,2013,Pune,1,0,0,No,4,1,2327
90,Bachelors,2014,Bangalore,3,0,1,No,3,0,397
110,Masters,2013,New Delhi,3,0,0,No,5,0,2290
70,Masters,2017,Pune,2,0,1,No,0,0,2524
70,Masters,2018,New Delhi,1,0,0,No,2,0,2362
60,Bachelors,2017,Bangalore,3,0,1,No,3,0,3524
110,Bachelors,2017,Pune,3,0,1,No,5,0,3875
70,Masters,2017,New Delhi,2,0,1,No,2,0,3623
50,Masters,2017,New Delhi,2,0,1,Yes,2,0,3178
90,Bachelors,2012,Bangalore,3,0,1,No,3,0,931
15,Bachelors,2018,Bangalore,3,0,1,No,4,1,3916
90,Bachelors,2014,Bangalore,1,0,0,No,2,0,2366
70,Bachelors,2017,New Delhi,2,0,1,No,2,0,1813
45,Masters,2015,Bangalore,2,0,0,No,4,1,415
70,Masters,2017,New Delhi,2,0,0,No,2,0,309
90,Bachelors,2016,Bangalore,3,0,1,No,3,0,1718
5,Masters,2018,New Delhi,3,0,1,Yes,2,1,1977
45,Bachelors,2013,Bangalore,3,0,0,No,2,1,1449
90,Bachelors,2015,Bangalore,3,0,1,No,4,0,4005
15,Masters,2018,Bangalore,3,0,0,No,2,1,2187
110,PHD,2014,New Delhi,2,0,0,No,5,0,2244
70,Bachelors,2012,Bangalore,3,0,1,Yes,2,0,2800
90,Bachelors,2014,Bangalore,3,0,1,No,2,0,4007
50,Bachelors,2018,Pune,1,0,1,Yes,4,0,1869
110,Bachelors,2013,Pune,3,0,1,No,5,0,1373
110,Bachelors,2015,Pune,3,1,0,No,5,1,3830
55,Masters,2013,Pune,3,0,1,No,4,1,2725
110,Masters,2012,Pune,3,0,1,No,5,0,438
90,Bachelors,2013,Bangalore,1,0,1,No,2,0,1571
70,Masters,2017,New Delhi,2,0,0,No,3,0,4421
110,Masters,2016,New Delhi,3,1,1,No,5,1,3487
110,Bachelors,2013,Bangalore,3,0,1,No,5,0,938
110,Bachelors,2015,Bangalore,3,0,1,No,5,1,861
110,PHD,2015,New Delhi,2,0,0,No,3,0,232
55,Masters,2012,Pune,3,0,1,No,0,1,1355
90,Bachelors,2015,Bangalore,3,0,0,No,4,0,1673
-5,Bachelors,2018,Bangalore,3,0,0,Yes,3,1,1106
90,Bachelors,2015,Bangalore,1,0,1,No,3,0,1243
90,Bachelors,2014,Bangalore,3,0,1,No,3,0,2699
110,Bachelors,2014,Bangalore,3,0,1,No,5,0,2742
110,Bachelors,2013,New Delhi,3,0,1,No,5,0,2239
100,Masters,2012,New Delhi,3,0,1,No,2,0,930
60,Bachelors,2017,Bangalore,3,0,0,No,2,0,883
100,Masters,2015,Pune,2,0,0,No,0,0,1984
25,Masters,2017,Pune,3,0,1,No,4,1,629
100,Bachelors,2012,Pune,3,0,1,No,4,0,4490
90,Bachelors,2013,Bangalore,3,0,0,No,4,0,4298
70,Bachelors,2017,Pune,3,0,1,No,2,0,3298
100,Masters,2015,New Delhi,2,0,0,No,4,0,2137
90,Bachelors,2015,Bangalore,3,0,1,No,2,0,4609
45,Bachelors,2012,Bangalore,3,0,1,No,1,1,3517
25,Masters,2017,New Delhi,2,0,0,No,3,1,4253
25,Bachelors,2018,Pune,2,0,0,No,2,1,2159
70,Bachelors,2017,New Delhi,2,0,0,No,4,0,2817
15,Bachelors,2018,Bangalore,2,0,0,No,3,1,2730
90,Bachelors,2016,Bangalore,3,0,1,No,4,0,1849
80,Bachelors,2016,New Delhi,1,0,0,Yes,3,0,4542
110,Bachelors,2017,Bangalore,3,0,0,Yes,5,0,1771
70,Masters,2017,New Delhi,2,0,0,No,4,0,1819
90,Masters,2012,Bangalore,3,0,0,No,4,0,4357
55,Bachelors,2015,Pune,2,0,1,No,3,1,4365
110,PHD,2015,Bangalore,3,0,1,No,3,0,3558
70,Masters,2017,New Delhi,2,0,0,No,2,0,2578
70,Bachelors,2017,New Delhi,2,0,1,No,4,0,1589
110,PHD,2015,New Delhi,3,0,0,No,0,0,4339
110,Bachelors,2015,New Delhi,3,0,1,No,5,0,4232
90,Bachelors,2013,Bangalore,3,0,1,No,4,0,301
50,Masters,2017,New Delhi,2,0,1,Yes,2,0,280
90,Bachelors,2014,Bangalore,3,0,1,No,4,0,1026
100,Masters,2014,New Delhi,3,0,0,No,1,0,434
25,Bachelors,2018,Pune,3,0,1,No,4,1,595
90,Bachelors,2014,Bangalore,3,0,1,No,4,0,3041
45,Bachelors,2014,Bangalore,3,0,1,No,1,1,4596
90,Bachelors,2014,Bangalore,3,0,1,No,1,0,2201
110,Bachelors,2013,New Delhi,3,0,0,No,5,0,1602
90,Bachelors,2013,Bangalore,3,0,1,No,0,0,1134
90,Bachelors,2014,Bangalore,3,0,1,No,3,0,1454
70,Masters,2017,New Delhi,2,0,1,No,2,0,663
70,Bachelors,2017,New Delhi,3,0,0,No,2,0,1838
60,Bachelors,2017,Bangalore,1,0,1,No,3,0,16
110,Bachelors,2013,Pune,3,0,1,No,5,0,1383
70,Bachelors,2017,Pune,3,0,1,No,2,0,81
110,Bachelors,2014,New Delhi,3,0,1,No,5,0,2774
100,Masters,2016,New Delhi,3,0,0,No,2,0,2177
35,Bachelors,2014,Pune,2,0,0,Yes,1,1,3759
70,Bachelors,2015,Bangalore,3,0,1,Yes,2,0,3718
90,Bachelors,2016,Bangalore,3,0,1,No,3,0,779
90,Bachelors,2015,Bangalore,3,0,1,No,3,0,169
90,Bachelors,2012,Bangalore,3,0,1,No,4,0,869
110,Bachelors,2017,Pune,3,0,1,Yes,5,0,2259
100,Bachelors,2013,Pune,3,0,1,No,0,0,2523
110,Bachelors,2012,Bangalore,3,0,1,No,5,0,3596
70,Masters,2017,Pune,2,0,0,No,2,0,4224
55,Bachelors,2016,Pune,2,0,0,No,0,1,1160
90,Bachelors,2012,Bangalore,3,0,1,No,4,0,2906
90,Bachelors,2015,Bangalore,3,0,1,No,2,0,1425
70,Bachelors,2017,Pune,2,0,1,No,3,0,256
45,Bachelors,2013,Bangalore,3,0,0,No,3,1,1671
55,Bachelors,2013,Pune,2,0,0,No,4,1,1139
70,Bachelors,2017,New Delhi,2,0,0,No,3,0,1324
100,Bachelors,2015,New Delhi,3,0,1,No,1,0,2707
25,Masters,2017,New Delhi,3,0,1,No,3,1,953
90,Bachelors,2013,Bangalore,3,0,0,No,4,0,1119
55,Bachelors,2013,Pune,2,0,0,No,0,1,3195
70,Bachelors,2017,New Delhi,2,0,1,No,2,0,3082
70,Masters,2017,New Delhi,3,0,0,No,2,0,2778
90,Bachelors,2012,Bangalore,3,0,1,No,4,0,996
100,Bachelors,2012,Pune,3,0,1,No,3,0,4318
45,Bachelors,2012,Bangalore,3,0,1,No,1,1,3742
90,Bachelors,2013,Bangalore,3,0,1,No,4,0,2144
110,PHD,2017,Bangalore,3,0,1,No,1,0,593
110,Bachelors,2018,Bangalore,3,0,1,Yes,5,1,907
110,Bachelors,2014,Bangalore,3,0,1,No,5,0,4305
90,Bachelors,2015,Bangalore,3,0,0,No,0,0,2704
90,Bachelors,2013,Bangalore,3,0,1,No,2,0,2600
45,Bachelors,2013,Bangalore,3,0,1,No,3,1,43
55,Bachelors,2015,Pune,2,0,0,No,0,1,2544
-5,Bachelors,2018,Bangalore,3,1,1,Yes,3,1,3782
55,Masters,2013,New Delhi,3,0,1,No,4,1,218
45,Bachelors,2015,Bangalore,3,0,1,No,2,1,4538
90,Bachelors,2014,Bangalore,3,0,1,No,3,0,3784
90,Bachelors,2012,Bangalore,3,0,1,No,2,0,4535
55,Bachelors,2016,Pune,3,0,0,No,2,1,1851
15,Bachelors,2018,Bangalore,3,0,1,No,1,1,3881
70,Masters,2017,New Delhi,2,1,0,No,2,0,3673
110,Bachelors,2018,Pune,3,0,1,No,5,1,2608
55,Bachelors,2015,Pune,1,0,0,No,0,1,4071
100,Bachelors,2013,New Delhi,1,0,0,No,1,0,3479
90,Bachelors,2013,Bangalore,3,0,1,No,4,0,778
110,Masters,2012,New Delhi,3,0,1,No,5,1,4461
15,Bachelors,2017,Bangalore,3,0,1,No,2,1,3088
45,Masters,2013,Bangalore,2,0,0,No,2,1,2317
25,Bachelors,2018,Pune,3,1,1,No,0,1,3358
45,Bachelors,2013,Bangalore,2,0,1,No,3,1,4240
110,Bachelors,2017,New Delhi,2,0,1,No,5,0,4525
55,Bachelors,2013,Pune,3,1,0,No,2,1,3534
70,Masters,2017,Pune,2,0,0,No,2,0,4351
60,Bachelors,2017,Bangalore,3,1,0,No,3,0,4496
110,Bachelors,2016,Bangalore,3,0,1,Yes,5,0,4265
70,Masters,2017,New Delhi,1,0,1,No,2,0,2801
110,Bachelors,2016,Bangalore,3,0,0,No,5,0,644
45,Bachelors,2015,Bangalore,3,0,1,No,1,1,4524
90,Bachelors,2012,Bangalore,3,0,1,No,3,0,177
90,Bachelors,2013,Bangalore,3,0,0,No,4,0,4510
110,PHD,2013,Bangalore,3,0,1,No,3,0,396
110,Bachelors,2016,Bangalore,3,0,0,No,5,0,1315
90,Bachelors,2016,Bangalore,3,0,1,No,2,0,4634
60,Bachelors,2017,Bangalore,3,0,0,No,3,0,3343
35,Bachelors,2015,Pune,3,0,0,Yes,1,1,2160
15,Bachelors,2018,Bangalore,3,0,1,No,4,1,1549
25,Bachelors,2017,Pune,3,0,0,No,3,1,1313
110,Bachelors,2017,New Delhi,2,0,1,No,5,0,346
110,Bachelors,2015,Bangalore,3,0,0,No,5,0,1146
100,Bachelors,2013,Pune,3,0,1,No,2,0,4114
60,Bachelors,2017,Bangalore,3,0,1,No,3,0,1005
80,Masters,2012,New Delhi,3,0,1,Yes,2,0,1077
110,PHD,2013,New Delhi,3,0,0,No,5,0,2579
70,Masters,2017,New Delhi,2,0,1,No,4,0,22
55,Bachelors,2012,Pune,3,0,0,No,2,1,1550
45,Bachelors,2012,Bangalore,3,0,1,No,0,1,2731
110,Bachelors,2017,New Delhi,3,0,1,No,5,0,4223
25,Bachelors,2017,Pune,2,0,0,No,1,1,2396
70,Bachelors,2016,Bangalore,3,0,1,Yes,0,0,1669
110,Bachelors,2015,Bangalore,3,0,1,No,5,0,3591
100,Bachelors,2013,New Delhi,3,0,0,No,3,0,838
90,Bachelors,2015,Bangalore,3,0,0,No,3,0,985
60,Bachelors,2017,Bangalore,3,0,1,No,2,0,1290
90,Bachelors,2013,Bangalore,3,0,0,No,4,0,4649
55,Masters,2014,New Delhi,3,0,0,No,1,1,4507
70,Bachelors,2012,Bangalore,3,0,1,Yes,2,0,4652
70,Bachelors,2012,Bangalore,3,0,1,Yes,2,0,2900
90,Bachelors,2015,Bangalore,3,0,1,No,3,0,165
100,Bachelors,2015,New Delhi,3,0,0,No,2,0,2103
100,Bachelors,2016,Pune,3,0,1,No,4,0,695
90,Bachelors,2014,Bangalore,3,0,1,No,0,0,4099
100,Bachelors,2015,New Delhi,3,1,1,No,2,0,3189
45,Bachelors,2012,Bangalore,3,0,1,No,4,1,4067
90,Bachelors,2015,Bangalore,3,0,0,No,4,0,3615
55,Bachelors,2015,New Delhi,3,1,1,No,3,1,3613
110,PHD,2013,Bangalore,3,0,1,No,5,0,2710
100,Masters,2014,New Delhi,3,0,1,No,2,0,4612
100,Bachelors,2014,Pune,3,0,1,No,4,0,1845
25,Bachelors,2017,Pune,2,0,0,No,4,1,2644
110,Bachelors,2012,Pune,2,0,0,No,5,1,347
90,Bachelors,2015,Bangalore,3,0,1,No,4,0,4151
110,Bachelors,2013,Bangalore,3,0,0,No,5,0,2070
90,Bachelors,2013,Bangalore,3,0,1,No,1,0,3210
110,PHD,2015,Pune,2,0,0,No,1,0,924
35,Bachelors,2013,Pune,1,0,0,Yes,0,1,4491
100,Bachelors,2013,Pune,3,0,1,No,2,0,4519
90,Bachelors,2014,Bangalore,3,0,0,No,4,0,1455
110,Masters,2013,New Delhi,2,0,0,No,5,1,834
110,Bachelors,2015,Pune,3,0,0,Yes,5,1,1414
100,Bachelors,2013,New Delhi,3,0,0,No,1,0,2085
60,Bachelors,2017,Bangalore,3,0,1,No,0,0,3008
15,Bachelors,2018,Bangalore,3,0,1,No,1,1,2875
100,Bachelors,2015,New Delhi,3,0,0,No,2,0,1544
110,Bachelors,2012,Bangalore,3,0,1,No,5,0,1457
45,Bachelors,2014,Bangalore,3,0,1,No,2,1,4445
90,Bachelors,2014,Bangalore,3,0,0,No,3,0,2536
110,Bachelors,2014,Bangalore,3,0,1,No,5,0,3044
110,Bachelors,2014,New Delhi,3,0,0,No,5,1,2646
15,Bachelors,2017,Bangalore,3,0,0,No,2,1,817
25,Masters,2017,Pune,2,0,1,No,2,1,704
90,Bachelors,2012,Bangalore,1,0,0,No,1,0,3766
110,Bachelors,2012,Bangalore,3,0,1,No,5,0,1761
60,Bachelors,2017,Bangalore,3,0,0,No,2,0,3271
70,Bachelors,2013,Bangalore,3,0,1,Yes,4,0,3444
110,Bachelors,2017,Bangalore,3,0,1,No,5,0,3969
110,Bachelors,2017,Bangalore,3,0,0,No,5,0,1234
90,Bachelors,2013,Bangalore,3,0,1,No,4,0,1385
70,Bachelors,2016,Bangalore,3,0,1,Yes,4,0,1110
110,Bachelors,2017,Pune,2,0,0,No,5,1,112
25,Bachelors,2017,Pune,2,0,0,No,2,1,2228
15,Bachelors,2018,Bangalore,3,0,1,No,0,1,2935
45,Bachelors,2013,Bangalore,1,0,0,No,2,1,1737
55,Masters,2012,Pune,3,0,1,No,4,1,2675
110,Bachelors,2018,Bangalore,3,0,1,No,5,1,3872
100,Bachelors,2012,New Delhi,3,0,0,No,3,0,1326
60,Bachelors,2017,Bangalore,3,0,1,No,1,0,1061
25,Masters,2017,New Delhi,3,0,1,No,4,1,4514
90,Bachelors,2016,Bangalore,3,0,1,No,4,0,458
90,Bachelors,2014,Bangalore,3,0,1,No,3,0,1614
25,Masters,2017,New Delhi,2,0,1,No,2,1,1258
90,Bachelors,2014,Bangalore,3,0,0,No,0,0,4540
70,Bachelors,2017,New Delhi,3,0,0,No,0,0,1521
90,Bachelors,2014,Bangalore,3,0,1,No,3,0,952
110,Bachelors,2015,Pune,2,1,0,Yes,5,1,3641
5,Masters,2017,Pune,2,0,0,Yes,2,1,2713
110,Bachelors,2013,Bangalore,1,0,0,No,5,0,4125
90,Bachelors,2016,Bangalore,3,0,1,No,4,0,1638
45,Bachelors,2015,Bangalore,3,0,0,No,3,1,3808
25,Masters,2017,New Delhi,2,0,0,No,3,1,854
